1, 1.65248, 0.406926
2, 1.64952, 0.407251
3, 1.64192, 0.406566
4, 1.6357, 0.405859
5, 1.62855, 0.404849
6, 1.61823, 0.403582
7, 1.60469, 0.402178
8, 1.58813, 0.400967
9, 1.57307, 0.399188
10, 1.55289, 0.399042
11, 1.5325, 0.39738
12, 1.51289, 0.395454
13, 1.49466, 0.393633
14, 1.49264, 0.392745
15, 1.50181, 0.393609
16, 1.52678, 0.394915
17, 1.5446, 0.395938
18, 1.55657, 0.396856
19, 1.57879, 0.397233
20, 1.60188, 0.397763
21, 1.64079, 0.399305
22, 1.69796, 0.400166
23, 1.75437, 0.403041
24, 1.90903, 0.403278
25, 1.91907, 0.401594
26, 1.91572, 0.401083
27, 1.90943, 0.401635
28, 1.91216, 0.401648
29, 1.908, 0.401549
30, 1.89672, 0.40201
31, 1.88221, 0.403184
32, 1.87023, 0.403001
33, 1.85883, 0.404211
34, 1.84178, 0.407114
35, 1.81447, 0.407054
36, 1.81677, 0.408175
37, 1.82667, 0.406523
38, 1.80408, 0.412634
39, 1.80082, 0.41106
40, 1.79035, 0.410708
41, 1.78306, 0.412938
42, 1.77348, 0.413148
43, 1.76575, 0.413634
44, 1.76186, 0.414895
45, 1.75789, 0.415277
46, 1.75584, 0.415918
47, 1.75372, 0.416491
48, 1.75225, 0.416615
49, 1.75376, 0.416889
50, 1.75218, 0.417248
51, 1.75164, 0.417194
52, 1.75193, 0.41681
