1, 162, 222.443, 1
2, 198, 304.95, 0.999982
3, 207, 415.777, 0.943737
4, 176, 562.523, 0.957498
5, 333, 755.409, 0.920245
6, 313, 1000.53, 0.883989
7, 393, 1305.17, 0.799787
8, 405, 1668.96, 0.680075
9, 488, 2092.95, 0.590434
10, 583, 2567.53, 0.510603
11, 722, 3086.77, 0.440891
12, 855, 3627.78, 0.396748
13, 1100, 4161.31, 0.390079
14, 1417, 4662.88, 0.417194
15, 2449, 5117.1, 0.44223
16, 3984, 5538.29, 0.465367
17, 6316, 5941.58, 0.486785
18, 6833, 6292.11, 0.506649
19, 7574, 6572.96, 0.525084
20, 8830, 6787.27, 0.541351
21, 9626, 6933.29, 0.507767
22, 11687, 7027.7, 0.355253
23, 14830, 7182.97, 0.228591
24, 15226, 7176.16, 0.167564
25, 14672, 7065.15, 0.179967
26, 9921, 6886.56, 0.192233
27, 9064, 6621.57, 0.204339
28, 8275, 6288.71, 0.216263
29, 8734, 5914.83, 0.227989
30, 7491, 5507.56, 0.239506
31, 5380, 5067.38, 0.250806
32, 3886, 4609.63, 0.261884
33, 2749, 4150.92, 0.2706
34, 1720, 3704.74, 0.271554
35, 1231, 3275.91, 0.277416
36, 1134, 2886.26, 0.28062
37, 947, 2524.7, 0.28057
38, 753, 2196.96, 0.282843
39, 664, 1903.39, 0.281865
40, 506, 1646.87, 0.281209
41, 404, 1419.85, 0.280239
42, 321, 1220.4, 0.280323
43, 254, 1045.81, 0.281566
44, 203, 894.373, 0.286517
45, 213, 762.81, 0.291497
46, 170, 649.411, 0.298625
47, 184, 552.581, 0.306314
48, 183, 470.054, 0.313958
49, 201, 399.127, 0.321469
50, 141, 338.609, 0.328849
51, 178, 287.488, 0.336099
52, 240, 243.781, 0.34322
