1, 162, 225, 1
2, 198, 312.236, 0.999699
3, 207, 431.627, 0.94972
4, 176, 589.915, 0.962048
5, 333, 798.201, 0.953684
6, 313, 1063.6, 0.937878
7, 393, 1388.5, 0.810145
8, 405, 1775.8, 0.719027
9, 488, 2223.3, 0.682893
10, 583, 2691.14, 0.635094
11, 722, 3175.5, 0.615186
12, 855, 3624.73, 0.632502
13, 1100, 4002.92, 0.654123
14, 1417, 4339.21, 0.674256
15, 2449, 4631.76, 0.692208
16, 3984, 4892.38, 0.708308
17, 6316, 5150.26, 0.722824
18, 6833, 5387.87, 0.735976
19, 7574, 5594.8, 0.747574
20, 8830, 5778.94, 0.729173
21, 9626, 5942.12, 0.582601
22, 11687, 6123.3, 0.250599
23, 14830, 6360.31, 0.124895
24, 15226, 6655.96, 0.0765578
25, 14672, 6799.02, 0.08475
26, 9921, 6854.95, 0.0931889
27, 9064, 6753.07, 0.10175
28, 8275, 6534.63, 0.110403
29, 8734, 6231.73, 0.119119
30, 7491, 5851.41, 0.127874
31, 5380, 5412.95, 0.136646
32, 3886, 4925.99, 0.145415
33, 2749, 4422.42, 0.151377
34, 1720, 3918.99, 0.151097
35, 1231, 3436.47, 0.154234
36, 1134, 2983.21, 0.155843
37, 947, 2571.5, 0.155347
38, 753, 2201.22, 0.156825
39, 664, 1874.61, 0.157825
40, 506, 1587.74, 0.158809
41, 404, 1334.66, 0.160773
42, 321, 1117.66, 0.163062
43, 254, 934.718, 0.166162
44, 203, 780.75, 0.171367
45, 213, 650.096, 0.177072
46, 170, 540.768, 0.183696
47, 184, 449.032, 0.19044
48, 183, 372.492, 0.197134
49, 201, 308.898, 0.203777
50, 141, 255.793, 0.210364
51, 178, 211.893, 0.216894
52, 240, 175.445, 0.223363
