1, 1.72418, 0.453081
2, 1.7168, 0.452244
3, 1.70562, 0.450106
4, 1.68913, 0.449121
5, 1.6689, 0.44715
6, 1.64369, 0.445465
7, 1.6129, 0.444425
8, 1.58022, 0.442548
9, 1.52449, 0.447214
10, 1.50448, 0.436524
11, 1.44608, 0.438294
12, 1.39656, 0.436954
13, 1.39598, 0.420774
14, 1.38503, 0.418402
15, 1.39129, 0.418723
16, 1.42093, 0.419862
17, 1.44661, 0.421124
18, 1.47145, 0.421426
19, 1.50468, 0.422268
20, 1.5427, 0.421904
21, 1.61389, 0.412521
22, 1.70951, 0.415206
23, 1.82568, 0.399729
24, 1.81304, 0.398292
25, 1.83848, 0.399736
26, 1.82961, 0.402446
27, 1.83026, 0.402845
28, 1.84321, 0.40147
29, 1.84573, 0.401506
30, 1.83586, 0.402295
31, 1.82166, 0.403382
32, 1.80644, 0.404975
33, 1.78963, 0.407346
34, 1.77797, 0.409517
35, 1.76524, 0.410699
36, 1.74311, 0.410852
37, 1.72932, 0.407299
38, 1.71458, 0.408795
39, 1.71538, 0.409943
40, 1.68644, 0.413758
41, 1.67684, 0.414048
42, 1.67143, 0.413887
43, 1.66836, 0.413794
44, 1.66346, 0.414358
45, 1.65853, 0.415115
46, 1.65754, 0.415377
47, 1.65417, 0.415305
48, 1.65086, 0.415861
49, 1.64812, 0.415919
50, 1.64772, 0.416254
51, 1.64831, 0.416043
52, 1.64846, 0.416058
