70, 1.654288, 0.027723, 0.433953, 0.001841, 0.585925
71, 1.758171, 0.032218, 0.429767, 0.001835, 0.456974
72, 1.754733, 0.030088, 0.418775, 0.001834, 0.302713
73, 1.635092, 0.026858, 0.381964, 0.001462, 0.343220
74, 1.700313, 0.029455, 0.417373, 0.001650, 0.232627
75, 1.677867, 0.028240, 0.421883, 0.001802, 0.475594
76, 1.690936, 0.027619, 0.426465, 0.001844, 0.368975
77, 1.689571, 0.027172, 0.445225, 0.001949, 0.484418
78, 1.636172, 0.026272, 0.451119, 0.001951, 0.348392
79, 1.792821, 0.031538, 0.477151, 0.002278, 0.476377
80, 1.796205, 0.031800, 0.476661, 0.002300, 0.166559
81, 1.815906, 0.032335, 0.476331, 0.002375, 0.127299
82, 1.895363, 0.033028, 0.493255, 0.002248, 0.086599
83, 1.728887, 0.028372, 0.417235, 0.001503, 0.028844
84, 1.659058, 0.027090, 0.407659, 0.001604, 0.493335
85, 1.702773, 0.028577, 0.423604, 0.001765, 0.504755
86, 1.653640, 0.026765, 0.407140, 0.001656, 0.416966
87, 1.751927, 0.031230, 0.416810, 0.001683, 0.467332
88, 1.715783, 0.028080, 0.411349, 0.001697, 0.439816
89, 1.692543, 0.028471, 0.398618, 0.001587, 0.407749
90, 1.655377, 0.027276, 0.407465, 0.001655, 0.563000
91, 1.661858, 0.027829, 0.411423, 0.001686, 0.491646
92, 1.718598, 0.029065, 0.435132, 0.001849, 0.564954
93, 1.708053, 0.028654, 0.439754, 0.002007, 0.429981
94, 1.719667, 0.031919, 0.438765, 0.001929, 0.373727
95, 1.738746, 0.030747, 0.446121, 0.002049, 0.345455
96, 1.749586, 0.029577, 0.431623, 0.001828, 0.343500
97, 1.701187, 0.029285, 0.437119, 0.001968, 0.338280
98, 1.686095, 0.026875, 0.426817, 0.001795, 0.355955
99, 1.665365, 0.027323, 0.423297, 0.001849, 0.539449
