1, -0.805257, -1.31004, 0.126836, 9.37939
2, -0.804822, -1.31415, 0.127008, 9.35364
3, -0.804562, -1.31174, 0.126485, 9.32844
4, -0.808113, -1.31037, 0.126804, 9.31767
5, -0.808188, -1.31236, 0.126919, 9.32533
6, -0.809298, -1.31236, 0.127037, 9.33975
7, -0.808609, -1.31331, 0.126876, 9.34355
8, -0.808375, -1.31212, 0.127364, 9.32529
9, -0.807671, -1.30911, 0.127581, 9.31299
10, -0.807246, -1.30798, 0.127207, 9.29811
11, -0.805777, -1.30721, 0.127163, 9.29882
12, -0.805169, -1.30784, 0.127509, 9.28893
13, -0.807217, -1.30603, 0.127199, 9.26212
14, -0.806913, -1.30391, 0.127356, 9.27824
15, -0.808016, -1.30641, 0.12775, 9.32462
16, -0.812726, -1.31732, 0.128898, 9.33832
17, -0.812703, -1.31978, 0.128969, 9.35889
18, -0.813053, -1.31714, 0.128479, 9.35427
19, -0.811038, -1.31243, 0.12833, 9.35248
20, -0.813235, -1.30625, 0.127955, 9.35872
21, -0.815782, -1.30302, 0.127413, 9.37739
22, -0.815098, -1.30075, 0.127124, 9.37677
23, -0.814086, -1.29796, 0.126827, 9.38606
24, -0.813713, -1.29559, 0.126753, 9.394
25, -0.814048, -1.29516, 0.12687, 9.38447
26, -0.812456, -1.29299, 0.126885, 9.38944
27, -0.812308, -1.29233, 0.127172, 9.37914
28, -0.810182, -1.28974, 0.127349, 9.37441
29, -0.811807, -1.28878, 0.127435, 9.37235
30, -0.81074, -1.28977, 0.127411, 9.37818
31, -0.811694, -1.29185, 0.127325, 9.37312
32, -0.813002, -1.29163, 0.127845, 9.36567
33, -0.81208, -1.29357, 0.127771, 9.38168
34, -0.810959, -1.29298, 0.127797, 9.37788
35, -0.812893, -1.29146, 0.127776, 9.37483
36, -0.812907, -1.29472, 0.127692, 9.364
37, -0.814704, -1.29619, 0.1276, 9.36851
38, -0.813177, -1.29423, 0.127625, 9.33654
39, -0.810854, -1.29298, 0.127753, 9.32422
40, -0.80987, -1.29012, 0.127848, 9.33582
41, -0.809418, -1.28631, 0.127845, 9.35434
42, -0.8086, -1.28931, 0.127741, 9.36649
43, -0.808124, -1.28813, 0.127624, 9.37002
44, -0.808624, -1.28768, 0.127378, 9.34562
45, -0.808501, -1.28926, 0.127586, 9.33813
46, -0.806611, -1.28865, 0.127577, 9.34927
47, -0.80622, -1.29123, 0.127737, 9.34973
48, -0.805729, -1.29098, 0.127448, 9.33208
49, -0.805714, -1.28865, 0.127557, 9.34111
50, -0.805192, -1.28983, 0.127468, 9.35478
51, -0.804644, -1.29228, 0.127647, 9.36195
52, -0.805504, -1.29305, 0.127856, 9.37082
