1, 162, 183.363, 0.999986
2, 198, 208.648, 0.999993
3, 207, 238.775, 0.965052
4, 176, 274.993, 0.973673
5, 333, 319.609, 0.978882
6, 313, 374.905, 0.982371
7, 393, 444.447, 0.98487
8, 405, 532.669, 0.986749
9, 488, 646.731, 0.988212
10, 583, 797.22, 0.989385
11, 722, 999.117, 0.990345
12, 855, 1272.54, 0.991146
13, 1100, 1650.82, 0.991824
14, 1417, 2178.86, 0.992406
15, 2449, 2926.12, 0.992911
16, 3984, 4003.31, 0.993352
17, 6316, 5576.51, 0.993742
18, 6833, 7791.89, 0.994089
19, 7574, 10804.1, 0.994399
20, 8830, 14666.8, 0.994678
21, 9626, 19214.4, 0.994571
22, 11687, 23984.9, 0.99403
23, 14830, 28351.2, 0.982206
24, 15226, 31701.9, 0.950183
25, 14672, 33686.8, 0.881768
26, 9921, 34256.2, 0.813182
27, 9064, 33630.1, 0.750155
28, 8275, 32123.7, 0.70188
29, 8734, 30055.9, 0.657406
30, 7491, 27696.5, 0.610569
31, 5380, 25238.3, 0.563334
32, 3886, 22807.5, 0.517776
33, 2749, 20472.8, 0.473384
34, 1720, 18297.2, 0.432955
35, 1231, 16291.9, 0.398412
36, 1134, 14465, 0.36791
37, 947, 12812.6, 0.340627
38, 753, 11323.5, 0.316678
39, 664, 9993.18, 0.294897
40, 506, 8807.03, 0.275255
41, 404, 7755.23, 0.257534
42, 321, 6823.26, 0.2415
43, 254, 5997.34, 0.226964
44, 203, 5269.88, 0.214264
45, 213, 4627.25, 0.202601
46, 170, 4062.12, 0.192459
47, 184, 3565.02, 0.183507
48, 183, 3128.27, 0.175881
49, 201, 2744.46, 0.168375
50, 141, 2407.44, 0.162279
51, 178, 2111.74, 0.158002
52, 240, 1851.67, 0.155335
