1, -0.672837, -0.90558, 0.185077, 9.01396
2, -0.670986, -0.902705, 0.185098, 9.03652
3, -0.669152, -0.902916, 0.1848, 9.0233
4, -0.671684, -0.903415, 0.184853, 9.02448
5, -0.672715, -0.901912, 0.184711, 9.00503
6, -0.67472, -0.901772, 0.185209, 9.00619
7, -0.674852, -0.900765, 0.184825, 9.00606
8, -0.673675, -0.900112, 0.184514, 9.00172
9, -0.674545, -0.900494, 0.184271, 8.99243
10, -0.672805, -0.898245, 0.184343, 8.99789
11, -0.671804, -0.896775, 0.18386, 8.98688
12, -0.67151, -0.89578, 0.183792, 8.99426
13, -0.670743, -0.894423, 0.183585, 8.97057
14, -0.669725, -0.894823, 0.183991, 8.97763
15, -0.672131, -0.899208, 0.185146, 9.01566
16, -0.67664, -0.904075, 0.186794, 9.07152
17, -0.676769, -0.904615, 0.187037, 9.08044
18, -0.678648, -0.90509, 0.186939, 9.09036
19, -0.677789, -0.903053, 0.186213, 9.09211
20, -0.676907, -0.903203, 0.185267, 9.07347
21, -0.6771, -0.9016, 0.185394, 9.06316
22, -0.67727, -0.900287, 0.185245, 9.06859
23, -0.678641, -0.897099, 0.184798, 9.08276
24, -0.677678, -0.894263, 0.184501, 9.10748
25, -0.678008, -0.893358, 0.184555, 9.12152
26, -0.677933, -0.893171, 0.185241, 9.14861
27, -0.677428, -0.892508, 0.185758, 9.14463
28, -0.677257, -0.890711, 0.185649, 9.12894
29, -0.677591, -0.892112, 0.18548, 9.13042
30, -0.678429, -0.894449, 0.185554, 9.13568
31, -0.679811, -0.892209, 0.18513, 9.12664
32, -0.680917, -0.892906, 0.185205, 9.13052
33, -0.679375, -0.89454, 0.185264, 9.13471
34, -0.677804, -0.894394, 0.185315, 9.11876
35, -0.677584, -0.895445, 0.185982, 9.13336
36, -0.677738, -0.894084, 0.18594, 9.13977
37, -0.678028, -0.893335, 0.186103, 9.15777
38, -0.678831, -0.890013, 0.186382, 9.17097
39, -0.678586, -0.886302, 0.187196, 9.1854
40, -0.678493, -0.885406, 0.18797, 9.19724
41, -0.678199, -0.885562, 0.187988, 9.18325
42, -0.67815, -0.884269, 0.188287, 9.172
43, -0.679141, -0.882941, 0.18897, 9.18261
44, -0.679665, -0.883941, 0.189045, 9.17638
45, -0.678958, -0.884532, 0.188803, 9.17315
46, -0.680661, -0.882372, 0.18876, 9.19587
47, -0.679994, -0.883304, 0.188723, 9.21562
48, -0.680473, -0.8822, 0.189553, 9.21315
49, -0.678401, -0.883287, 0.190133, 9.21818
50, -0.678846, -0.883156, 0.190484, 9.23322
51, -0.67815, -0.884579, 0.190636, 9.21463
52, -0.678582, -0.886447, 0.190854, 9.2283
