1, -0.65229, -0.811062, 0.212058, 8.79095
2, -0.653488, -0.812988, 0.212649, 8.78593
3, -0.65188, -0.811104, 0.212135, 8.79745
4, -0.653141, -0.811544, 0.212262, 8.81913
5, -0.654054, -0.812008, 0.212202, 8.83279
6, -0.655975, -0.813937, 0.212086, 8.83162
7, -0.654732, -0.81352, 0.211921, 8.80256
8, -0.654563, -0.812702, 0.211576, 8.7823
9, -0.654334, -0.816237, 0.210801, 8.78811
10, -0.653826, -0.813822, 0.210005, 8.77466
11, -0.652273, -0.814331, 0.210031, 8.77848
12, -0.649596, -0.81534, 0.210113, 8.76839
13, -0.649277, -0.81619, 0.2097, 8.76417
14, -0.650998, -0.815521, 0.20956, 8.75826
15, -0.655201, -0.819206, 0.210708, 8.7689
16, -0.657172, -0.821759, 0.212316, 8.81099
17, -0.656439, -0.820783, 0.212973, 8.81918
18, -0.657633, -0.819524, 0.212611, 8.79364
19, -0.65604, -0.818377, 0.211282, 8.79861
20, -0.655499, -0.817086, 0.211294, 8.75716
21, -0.655741, -0.815164, 0.211091, 8.75599
22, -0.654652, -0.81446, 0.210944, 8.76672
23, -0.654747, -0.811623, 0.2109, 8.75684
24, -0.653367, -0.81298, 0.211308, 8.74732
25, -0.653077, -0.814903, 0.211163, 8.73059
26, -0.654546, -0.814786, 0.211197, 8.74578
27, -0.65516, -0.813751, 0.211624, 8.75501
28, -0.656122, -0.812195, 0.212251, 8.76752
29, -0.655506, -0.81132, 0.212352, 8.76933
30, -0.654764, -0.810805, 0.212921, 8.77112
31, -0.651958, -0.809766, 0.212611, 8.74281
32, -0.650804, -0.807704, 0.212624, 8.7339
33, -0.649451, -0.80488, 0.212419, 8.71834
34, -0.649187, -0.806599, 0.212354, 8.71698
35, -0.648316, -0.808795, 0.212606, 8.72986
36, -0.648491, -0.807941, 0.212923, 8.74513
37, -0.648605, -0.806399, 0.213199, 8.74135
38, -0.649148, -0.806667, 0.213084, 8.75413
39, -0.650844, -0.808571, 0.213535, 8.75099
40, -0.651013, -0.806385, 0.213234, 8.73654
41, -0.651797, -0.806352, 0.212886, 8.73937
42, -0.652229, -0.805705, 0.21383, 8.74002
43, -0.652886, -0.804429, 0.214227, 8.73469
44, -0.652346, -0.803474, 0.214971, 8.7213
45, -0.650831, -0.802503, 0.215136, 8.71385
46, -0.648471, -0.802238, 0.215736, 8.69317
47, -0.649448, -0.802884, 0.215875, 8.7066
48, -0.648579, -0.80119, 0.215574, 8.70031
49, -0.649192, -0.800582, 0.215756, 8.68509
50, -0.647535, -0.802822, 0.21569, 8.66764
51, -0.649061, -0.802788, 0.215784, 8.68875
52, -0.64794, -0.80191, 0.215337, 8.68135
