1, 162, 337.638, 0.904943
2, 198, 709.269, 0.58282
3, 207, 1492.97, 0.284142
4, 176, 3126.92, 0.212239
5, 333, 6351.37, 0.14384
6, 313, 11991.6, 0.105591
7, 393, 19785.1, 0.0810199
8, 405, 27083.6, 0.0654198
9, 488, 30591.6, 0.0551073
10, 583, 29717.6, 0.0482808
11, 722, 26096.9, 0.043864
12, 855, 21562.1, 0.0414387
13, 1100, 17177.3, 0.0408551
14, 1417, 13378.8, 0.043934
15, 2449, 10283.3, 0.0522144
16, 3984, 7830.21, 0.0627955
17, 6316, 5925.65, 0.073899
18, 6833, 4474.81, 0.085357
19, 7574, 3384.83, 0.0884964
20, 8830, 2576.71, 0.0705384
21, 9626, 1985.3, 0.022474
22, 11687, 1583.76, 0.000644222
23, 14830, 1319.18, 0
24, 15226, 1099.5, 0
25, 14672, 932.38, 0
26, 9921, 778.551, 0
27, 9064, 653.993, 0
28, 8275, 557.205, 0
29, 8734, 475.061, 0
30, 7491, 404.528, 0
31, 5380, 344.326, 0
32, 3886, 292.446, 0
33, 2749, 251.184, 0
34, 1720, 216.076, 0
35, 1231, 186.784, 0
36, 1134, 159.203, 0
37, 947, 135.128, 0
38, 753, 119.214, 0
39, 664, 105.933, 0
40, 506, 93.5232, 0
41, 404, 83.7344, 0
42, 321, 74.7548, 0
43, 254, 65.9649, 0
44, 203, 58.5241, 0
45, 213, 52.03, 0
46, 170, 46.6941, 0
47, 184, 41.5784, 0
48, 183, 36.9529, 0
49, 201, 32.8487, 0
50, 141, 29.8433, 0
51, 178, 26.8512, 0
52, 240, 24.3862, 0
