1, -0.841764, -1.34898, 0.118675, 9.22432
2, -0.84267, -1.34733, 0.118541, 9.24257
3, -0.842182, -1.34839, 0.118553, 9.21373
4, -0.843749, -1.35131, 0.11881, 9.21316
5, -0.843404, -1.35153, 0.118879, 9.21099
6, -0.841893, -1.34931, 0.118806, 9.23704
7, -0.840901, -1.34779, 0.118811, 9.23653
8, -0.841736, -1.35061, 0.118759, 9.22295
9, -0.839207, -1.35415, 0.119008, 9.21311
10, -0.838565, -1.3511, 0.118971, 9.19724
11, -0.839001, -1.34909, 0.11855, 9.19149
12, -0.838665, -1.34809, 0.118291, 9.1562
13, -0.836486, -1.34436, 0.11801, 9.13743
14, -0.836817, -1.3467, 0.118278, 9.1299
15, -0.843017, -1.35604, 0.118938, 9.18881
16, -0.845826, -1.36728, 0.120178, 9.25525
17, -0.847325, -1.36825, 0.120557, 9.27464
18, -0.847397, -1.37135, 0.120614, 9.26091
19, -0.846224, -1.36691, 0.120606, 9.21245
20, -0.843181, -1.36284, 0.120197, 9.18235
21, -0.840469, -1.35586, 0.119971, 9.1785
22, -0.838339, -1.35533, 0.119825, 9.16
23, -0.838089, -1.35358, 0.119598, 9.16174
24, -0.837163, -1.35073, 0.119573, 9.15588
25, -0.836176, -1.34493, 0.119647, 9.14548
26, -0.835353, -1.34542, 0.119575, 9.14278
27, -0.836315, -1.34337, 0.119129, 9.14602
28, -0.834558, -1.34265, 0.118845, 9.16589
29, -0.833751, -1.34352, 0.119172, 9.18054
30, -0.830812, -1.34056, 0.119321, 9.18612
31, -0.831856, -1.33912, 0.11914, 9.17555
32, -0.830531, -1.33825, 0.119265, 9.16412
33, -0.831399, -1.34035, 0.119232, 9.17185
34, -0.831642, -1.3397, 0.119229, 9.17436
35, -0.83261, -1.33887, 0.118798, 9.18767
36, -0.832883, -1.33862, 0.118774, 9.18425
37, -0.833748, -1.33906, 0.118987, 9.1889
38, -0.834054, -1.34081, 0.118997, 9.16969
39, -0.834353, -1.34029, 0.118868, 9.15684
40, -0.832203, -1.33813, 0.118977, 9.16457
41, -0.832503, -1.33978, 0.119123, 9.16201
42, -0.8333, -1.34066, 0.119012, 9.11911
43, -0.83149, -1.34174, 0.11877, 9.12115
44, -0.831055, -1.33928, 0.118719, 9.13428
45, -0.828701, -1.33795, 0.118872, 9.12671
46, -0.827382, -1.33519, 0.118756, 9.133
47, -0.826505, -1.3343, 0.118899, 9.11877
48, -0.826442, -1.33721, 0.119035, 9.10177
49, -0.825348, -1.33465, 0.119192, 9.10288
50, -0.826513, -1.33568, 0.119146, 9.06526
51, -0.82583, -1.33419, 0.119109, 9.07253
52, -0.82535, -1.33061, 0.1195, 9.05569
