1, -0.269455, -0.584927, 0.27067, 13.48
2, -0.269592, -0.585492, 0.271281, 13.4912
3, -0.269343, -0.586124, 0.270585, 13.4666
4, -0.269029, -0.585758, 0.271266, 13.5255
5, -0.269105, -0.585363, 0.27091, 13.5407
6, -0.269531, -0.586076, 0.270815, 13.5414
7, -0.269641, -0.58553, 0.270464, 13.5518
8, -0.270128, -0.587907, 0.269857, 13.5047
9, -0.270235, -0.587964, 0.269961, 13.4974
10, -0.270409, -0.587679, 0.270213, 13.4567
11, -0.26987, -0.587925, 0.270147, 13.4565
12, -0.270231, -0.586939, 0.269652, 13.4039
13, -0.269194, -0.586791, 0.269882, 13.358
14, -0.269364, -0.588055, 0.270119, 13.3391
15, -0.27002, -0.59004, 0.271132, 13.3564
16, -0.27017, -0.593405, 0.27388, 13.3815
17, -0.269953, -0.593707, 0.275503, 13.3745
18, -0.269789, -0.593258, 0.275561, 13.3549
19, -0.269774, -0.593601, 0.274808, 13.3384
20, -0.269754, -0.59302, 0.274156, 13.3639
21, -0.270064, -0.590578, 0.273783, 13.3594
22, -0.270056, -0.590823, 0.272939, 13.3306
23, -0.269537, -0.589727, 0.273464, 13.3407
24, -0.269382, -0.590148, 0.273137, 13.3205
25, -0.26985, -0.589436, 0.272784, 13.3455
26, -0.269402, -0.588514, 0.272641, 13.3316
27, -0.26969, -0.587525, 0.272559, 13.344
28, -0.268557, -0.588142, 0.272607, 13.3192
29, -0.268915, -0.586915, 0.272429, 13.3223
30, -0.269498, -0.589286, 0.272628, 13.3161
31, -0.268992, -0.58998, 0.274068, 13.2967
32, -0.269813, -0.58909, 0.275141, 13.2952
33, -0.270249, -0.589553, 0.275187, 13.328
34, -0.269821, -0.588789, 0.274784, 13.3319
35, -0.269758, -0.588842, 0.275529, 13.3275
36, -0.269648, -0.589366, 0.276436, 13.3093
37, -0.27046, -0.588219, 0.277098, 13.3023
38, -0.270488, -0.587367, 0.277551, 13.3087
39, -0.270518, -0.588648, 0.278149, 13.306
40, -0.269937, -0.590051, 0.278346, 13.3376
41, -0.270455, -0.592199, 0.278437, 13.2725
42, -0.270079, -0.591617, 0.278772, 13.2778
43, -0.270229, -0.591571, 0.278635, 13.2878
44, -0.26986, -0.591825, 0.279742, 13.2917
45, -0.269319, -0.593148, 0.280468, 13.2806
46, -0.268796, -0.593571, 0.281076, 13.2837
47, -0.268999, -0.594904, 0.282539, 13.3051
48, -0.26881, -0.594424, 0.28276, 13.2858
49, -0.269271, -0.594925, 0.282588, 13.2723
50, -0.269313, -0.595941, 0.282729, 13.2885
51, -0.26913, -0.594975, 0.279821, 13.2649
52, -0.26845, -0.597017, 0.2765, 13.3569
