1, 162, 182.693, 1
2, 198, 208.375, 1
3, 207, 240.566, 0.975919
4, 176, 280.838, 0.981883
5, 333, 332.64, 0.98548
6, 313, 399.348, 0.987885
7, 393, 485.959, 0.989607
8, 405, 599.166, 0.9909
9, 488, 748.138, 0.991907
10, 583, 945.976, 0.992712
11, 722, 1209.14, 0.993365
12, 855, 1562.19, 0.993916
13, 1100, 2036.04, 0.99438
14, 1417, 2672.15, 0.994781
15, 2449, 3525.7, 0.995128
16, 3984, 4660.63, 0.995429
17, 6316, 6141.76, 0.995697
18, 6833, 8012.1, 0.995936
19, 7574, 10255.3, 0.996149
20, 8830, 12775.9, 0.996341
21, 9626, 15371.2, 0.996492
22, 11687, 17765.3, 0.996651
23, 14830, 19666.1, 0.995958
24, 15226, 20853.8, 0.989332
25, 14672, 21244.8, 0.947408
26, 9921, 20886.3, 0.907202
27, 9064, 19921.6, 0.870765
28, 8275, 18523.9, 0.850563
29, 8734, 16873.3, 0.83102
30, 7491, 15120.6, 0.801463
31, 5380, 13371.6, 0.764761
32, 3886, 11693.9, 0.722641
33, 2749, 10140.1, 0.673416
34, 1720, 8730.86, 0.625257
35, 1231, 7471.23, 0.585069
36, 1134, 6361.95, 0.549853
37, 947, 5393.81, 0.517474
38, 753, 4556.64, 0.489281
39, 664, 3836.67, 0.462066
40, 506, 3219.76, 0.437633
41, 404, 2694.5, 0.414787
42, 321, 2250.53, 0.393396
43, 254, 1875.75, 0.373524
44, 203, 1559.97, 0.35805
45, 213, 1295.24, 0.343478
46, 170, 1073.81, 0.333188
47, 184, 889.103, 0.326543
48, 183, 735.064, 0.323937
49, 201, 606.552, 0.319161
50, 141, 499.796, 0.320627
51, 178, 411.264, 0.32763
52, 240, 338.063, 0.334737
