1, -0.257156, -0.556891, 0.276741, 13.2958
2, -0.257443, -0.556371, 0.277427, 13.3049
3, -0.257106, -0.555314, 0.276202, 13.2385
4, -0.257631, -0.555407, 0.276447, 13.294
5, -0.258014, -0.555149, 0.276998, 13.2811
6, -0.258105, -0.555064, 0.276944, 13.3087
7, -0.258367, -0.554898, 0.277546, 13.3025
8, -0.258574, -0.555174, 0.277387, 13.3506
9, -0.258222, -0.555695, 0.277516, 13.3535
10, -0.25847, -0.554891, 0.277223, 13.3224
11, -0.258221, -0.555947, 0.276465, 13.3344
12, -0.258302, -0.55575, 0.276571, 13.3576
13, -0.258601, -0.555301, 0.276615, 13.3874
14, -0.258097, -0.556251, 0.276996, 13.3975
15, -0.257883, -0.557093, 0.278616, 13.4274
16, -0.257901, -0.559569, 0.281725, 13.4604
17, -0.258357, -0.561859, 0.283001, 13.452
18, -0.25853, -0.562086, 0.283263, 13.4831
19, -0.258553, -0.560196, 0.282703, 13.523
20, -0.258562, -0.55997, 0.28323, 13.56
21, -0.258289, -0.559367, 0.283341, 13.586
22, -0.258061, -0.560037, 0.282805, 13.568
23, -0.258445, -0.560205, 0.283268, 13.5695
24, -0.258623, -0.559847, 0.282747, 13.5921
25, -0.258944, -0.559669, 0.282306, 13.5754
26, -0.258943, -0.560312, 0.283108, 13.5852
27, -0.258637, -0.559245, 0.283949, 13.5812
28, -0.258963, -0.560296, 0.283778, 13.583
29, -0.258341, -0.560476, 0.283812, 13.5893
30, -0.258386, -0.560329, 0.284841, 13.5962
31, -0.258276, -0.560145, 0.285393, 13.5816
32, -0.258147, -0.561085, 0.285527, 13.5988
33, -0.258327, -0.560257, 0.285173, 13.5837
34, -0.258358, -0.558948, 0.285142, 13.577
35, -0.258364, -0.560661, 0.285864, 13.6001
36, -0.258616, -0.560198, 0.286291, 13.6283
37, -0.258704, -0.560015, 0.286843, 13.6331
38, -0.259013, -0.559849, 0.28679, 13.6366
39, -0.25858, -0.56079, 0.286527, 13.6099
40, -0.258541, -0.561009, 0.286534, 13.6283
41, -0.258545, -0.561829, 0.286994, 13.6336
42, -0.258405, -0.56231, 0.287942, 13.6264
43, -0.258623, -0.561622, 0.28823, 13.6095
44, -0.258805, -0.560931, 0.288609, 13.6111
45, -0.258494, -0.561515, 0.289042, 13.6185
46, -0.2582, -0.561852, 0.28992, 13.5796
47, -0.257639, -0.562899, 0.291026, 13.5659
48, -0.257652, -0.562828, 0.291037, 13.5645
49, -0.257371, -0.56171, 0.291012, 13.5243
50, -0.25697, -0.561272, 0.290041, 13.4859
51, -0.257083, -0.561085, 0.287287, 13.5362
52, -0.256737, -0.55723, 0.281051, 13.3568
