1, -0.250138, -0.538859, 0.279707, 13.8242
2, -0.25063, -0.537736, 0.279871, 13.8436
3, -0.250433, -0.536969, 0.27875, 13.7846
4, -0.251624, -0.536608, 0.279237, 13.832
5, -0.251811, -0.537928, 0.279362, 13.794
6, -0.251966, -0.538941, 0.278504, 13.7802
7, -0.252208, -0.537902, 0.277943, 13.7733
8, -0.251439, -0.539227, 0.277399, 13.7315
9, -0.2508, -0.53869, 0.276934, 13.7309
10, -0.250282, -0.538648, 0.278488, 13.7476
11, -0.250163, -0.538296, 0.278089, 13.7245
12, -0.249781, -0.538106, 0.278025, 13.7049
13, -0.249785, -0.538122, 0.278107, 13.6962
14, -0.250068, -0.538217, 0.279425, 13.7271
15, -0.250134, -0.540433, 0.280392, 13.7413
16, -0.250884, -0.543018, 0.282761, 13.7603
17, -0.2515, -0.544848, 0.283367, 13.7439
18, -0.252236, -0.545185, 0.283193, 13.7569
19, -0.252253, -0.545102, 0.283532, 13.7298
20, -0.252435, -0.544629, 0.283426, 13.698
21, -0.252412, -0.542982, 0.283441, 13.6881
22, -0.252775, -0.543438, 0.283657, 13.6461
23, -0.252921, -0.541183, 0.283989, 13.6519
24, -0.25298, -0.539682, 0.284013, 13.6083
25, -0.253236, -0.53957, 0.283767, 13.6328
26, -0.252856, -0.539985, 0.28361, 13.6265
27, -0.25332, -0.540545, 0.283878, 13.6195
28, -0.254167, -0.54035, 0.284204, 13.6631
29, -0.254388, -0.54038, 0.285289, 13.6727
30, -0.2544, -0.541436, 0.285609, 13.6533
31, -0.254605, -0.540483, 0.286585, 13.6716
32, -0.25486, -0.541409, 0.287001, 13.6911
33, -0.253916, -0.541567, 0.28714, 13.7055
34, -0.253684, -0.540372, 0.287725, 13.6856
35, -0.25312, -0.539965, 0.288258, 13.6811
36, -0.2532, -0.541084, 0.289609, 13.6614
37, -0.252855, -0.540735, 0.290292, 13.6171
38, -0.253137, -0.540269, 0.289869, 13.5701
39, -0.252793, -0.541552, 0.290485, 13.5629
40, -0.253065, -0.541612, 0.290844, 13.5691
41, -0.253718, -0.542435, 0.291689, 13.5468
42, -0.253652, -0.541915, 0.292776, 13.5349
43, -0.253768, -0.541456, 0.293801, 13.5172
44, -0.254015, -0.542295, 0.294406, 13.5119
45, -0.254284, -0.542118, 0.294797, 13.4956
46, -0.254395, -0.540543, 0.295917, 13.4579
47, -0.254779, -0.540196, 0.296999, 13.4727
48, -0.254164, -0.538584, 0.29726, 13.4955
49, -0.255234, -0.538335, 0.298356, 13.4662
50, -0.255448, -0.537678, 0.296816, 13.4722
51, -0.256087, -0.539019, 0.290965, 13.4488
52, -0.253996, -0.545522, 0.282218, 13.2373
