1, 162, 183.449, 1
2, 198, 208.969, 1
3, 207, 239.592, 0.962725
4, 176, 276.733, 0.971877
5, 333, 322.849, 0.977438
6, 313, 380.745, 0.981162
7, 393, 454.566, 0.983832
8, 405, 550.229, 0.985838
9, 488, 675.61, 0.987402
10, 583, 844.276, 0.988654
11, 722, 1072.93, 0.989681
12, 855, 1387.38, 0.990536
13, 1100, 1827.96, 0.991261
14, 1417, 2455.36, 0.991883
15, 2449, 3358.04, 0.992422
16, 3984, 4675.57, 0.992894
17, 6316, 6602.52, 0.99331
18, 6833, 9332.35, 0.993681
19, 7574, 13029.7, 0.994012
20, 8830, 17649.6, 0.994079
21, 9626, 22912.2, 0.990079
22, 11687, 28186.6, 0.984634
23, 14830, 32674.7, 0.965241
24, 15226, 35777.1, 0.927567
25, 14672, 37255.4, 0.853491
26, 9921, 37246.4, 0.78206
27, 9064, 36097, 0.720002
28, 8275, 34187, 0.671904
29, 8734, 31840.8, 0.627509
30, 7491, 29296.8, 0.581648
31, 5380, 26714.2, 0.536478
32, 3886, 24198.3, 0.493006
33, 2749, 21811.3, 0.450804
34, 1720, 19585.4, 0.412347
35, 1231, 17540.9, 0.379492
36, 1134, 15676.2, 0.35055
37, 947, 13991.4, 0.324567
38, 753, 12471.8, 0.301685
39, 664, 11102.8, 0.280874
40, 506, 9874.69, 0.262128
41, 404, 8776.82, 0.245158
42, 321, 7795.48, 0.229794
43, 254, 6921.49, 0.215848
44, 203, 6143.15, 0.203637
45, 213, 5451.14, 0.192462
46, 170, 4836.57, 0.182666
47, 184, 4289.73, 0.173956
48, 183, 3803.99, 0.166418
49, 201, 3371.19, 0.159071
50, 141, 2988.13, 0.152968
51, 178, 2648.45, 0.148345
52, 240, 2346.72, 0.145053
