1, -0.258209, -0.543557, 0.276493, 13.6943
2, -0.258565, -0.543096, 0.277059, 13.6893
3, -0.258675, -0.543466, 0.276943, 13.679
4, -0.258556, -0.544526, 0.27734, 13.6985
5, -0.258191, -0.545713, 0.277033, 13.6671
6, -0.258134, -0.545571, 0.277005, 13.6568
7, -0.257834, -0.544459, 0.276964, 13.6477
8, -0.257666, -0.544623, 0.276476, 13.6238
9, -0.257228, -0.543512, 0.276232, 13.5706
10, -0.256766, -0.542844, 0.275902, 13.5437
11, -0.256698, -0.543386, 0.275522, 13.4987
12, -0.256598, -0.543584, 0.274743, 13.4645
13, -0.257068, -0.542502, 0.274216, 13.4439
14, -0.256053, -0.542793, 0.274487, 13.4569
15, -0.256062, -0.543947, 0.275061, 13.4982
16, -0.256867, -0.545838, 0.278661, 13.5363
17, -0.256762, -0.547891, 0.279276, 13.5524
18, -0.257244, -0.547723, 0.279063, 13.513
19, -0.25723, -0.547137, 0.278995, 13.5422
20, -0.257073, -0.546147, 0.279174, 13.5346
21, -0.256777, -0.545587, 0.279489, 13.5033
22, -0.256538, -0.546109, 0.279252, 13.5359
23, -0.256083, -0.546159, 0.278825, 13.5334
24, -0.255749, -0.545754, 0.279314, 13.4851
25, -0.255957, -0.544888, 0.279252, 13.4986
26, -0.255207, -0.545397, 0.280201, 13.4904
27, -0.25571, -0.545758, 0.280196, 13.5151
28, -0.254995, -0.544926, 0.280895, 13.4838
29, -0.254866, -0.545578, 0.280473, 13.4786
30, -0.254113, -0.544988, 0.280827, 13.4991
31, -0.253376, -0.545893, 0.282284, 13.4989
32, -0.253206, -0.546504, 0.282756, 13.489
33, -0.253644, -0.54654, 0.283293, 13.4688
34, -0.253359, -0.5467, 0.282459, 13.4409
35, -0.253132, -0.546843, 0.283831, 13.4298
36, -0.253077, -0.545944, 0.283816, 13.4003
37, -0.253466, -0.544592, 0.284416, 13.4134
38, -0.25406, -0.54498, 0.285722, 13.4333
39, -0.254338, -0.543485, 0.286986, 13.4232
40, -0.253651, -0.543614, 0.287527, 13.4162
41, -0.253466, -0.543277, 0.287185, 13.4399
42, -0.253412, -0.543975, 0.287254, 13.4264
43, -0.25292, -0.543592, 0.287566, 13.4278
44, -0.253477, -0.543188, 0.289134, 13.4094
45, -0.253364, -0.543281, 0.28993, 13.4172
46, -0.252336, -0.543263, 0.290514, 13.3895
47, -0.252334, -0.542907, 0.291006, 13.3467
48, -0.252638, -0.543518, 0.291405, 13.3539
49, -0.252992, -0.544875, 0.292004, 13.3561
50, -0.253414, -0.54423, 0.291699, 13.3582
51, -0.254144, -0.544891, 0.287798, 13.3862
52, -0.25473, -0.542279, 0.279206, 13.3087
