0, 2.1994470767, 0, 3.8011019061, 0, 0.109854, 0, 8.206256, 0, 0
1, 2.3408731481, 0.0175097311, 4.3373432227, 0.091530954, 0.120043, 0.000142, 9.027312, 0.823617, 0.131876
2, 2.3126175002, 0.0162785146, 4.2166796266, 0.0889845902, 0.118623, 0.000141, 9.092643, 0.820226, 0.138224
3, 2.3009429105, 0.0160789891, 4.0951362949, 0.0819395821, 0.117668, 0.000143, 8.9962, 0.79186, 0.13666
4, 2.3366189702, 0.0168657157, 3.9447792665, 0.0746588924, 0.117442, 0.000139, 9.061782, 0.82695, 0.136276
5, 2.3162581101, 0.0162554994, 3.8497953845, 0.0685648558, 0.118332, 0.000141, 9.215808, 0.835622, 0.139506
6, 2.2826795634, 0.0157755985, 3.7833429609, 0.0680509898, 0.1195, 0.000141, 9.055694, 0.813614, 0.138482
7, 2.2742810944, 0.0154446429, 3.7225912561, 0.0629304052, 0.123816, 0.000152, 9.064603, 0.810973, 0.141328
8, 2.2612754217, 0.0155779264, 3.7253060145, 0.063814492, 0.124512, 0.000158, 9.092134, 0.857912, 0.142538
9, 2.2373094376, 0.0138802678, 3.7782351157, 0.0660775539, 0.124903, 0.000152, 9.290606, 0.872436, 0.14097
10, 2.2374571049, 0.0141429664, 3.7746776941, 0.0647206237, 0.124345, 0.00015, 9.47697, 0.904221, 0.142147
11, 2.235589608, 0.014582751, 3.6983767235, 0.0654575696, 0.12707, 0.000162, 9.357639, 0.888368, 0.145053
12, 2.237824078, 0.014997897, 3.6438725373, 0.0612316341, 0.127856, 0.000172, 9.370819, 0.842907, 0.145632
13, 2.2370924291, 0.0148699534, 3.4922422206, 0.053200818, 0.128798, 0.000166, 9.312129, 0.862959, 0.146925
14, 2.258531899, 0.0151276467, 3.4317694404, 0.0524511641, 0.132481, 0.000177, 9.363417, 0.866536, 0.146739
15, 2.2112633416, 0.013552833, 3.2827648192, 0.045197106, 0.131094, 0.000171, 9.406668, 0.870788, 0.147358
16, 2.1890113422, 0.0130662087, 3.2763729414, 0.0450206406, 0.13297, 0.000173, 9.509633, 0.876084, 0.148434
17, 2.1760123401, 0.0131996909, 3.254318879, 0.0454270372, 0.136, 0.000177, 9.486141, 0.89354, 0.150151
18, 2.1800373289, 0.0135009712, 3.2485573322, 0.0442258595, 0.136618, 0.000179, 9.516577, 0.918791, 0.15254
