0, 0, 0.0115845
1, 0, 0.0134231
2, 0, 0.0155533
3, 0, 0.0180297
4, 0, 0.0209057
5, 0, 0.0242505
6, 0, 0.0281259
7, 0, 0.0326332
8, 0, 0.0378213
9, 0, 0.0438622
10, 0, 0.0508997
11, 0, 0.0590604
12, 0, 0.0685323
13, 0, 0.0794521
14, 0, 0.0921112
15, 0, 0.106832
16, 0, 0.123979
17, 0, 0.144035
18, 1, 0.167284
19, 0, 0.194071
20, 0, 0.225152
21, 1, 0.261396
22, 0, 0.303632
23, 1, 0.352971
24, 0, 0.410284
25, 0, 0.477096
26, 1, 0.554448
27, 0, 0.644965
28, 2, 0.749137
29, 0, 0.870632
30, 0, 1.01067
31, 1, 1.17276
32, 2, 1.3633
33, 0, 1.58301
34, 1, 1.8357
35, 1, 2.12527
36, 2, 2.45864
37, 6, 2.84476
38, 3, 3.28783
39, 2, 3.78978
40, 4, 4.36761
41, 9, 5.04026
42, 4, 5.80012
43, 3, 6.63891
44, 5, 7.56926
45, 0, 8.58309
46, 7, 9.71272
47, 7, 10.9378
48, 7, 12.2668
49, 12, 13.6946
50, 12, 15.2097
51, 14, 16.7767
52, 14, 18.3852
53, 20, 20.0666
54, 20, 21.7241
55, 23, 23.3549
56, 30, 24.9125
57, 23, 26.3635
58, 30, 27.6678
59, 28, 28.7797
60, 32, 29.7046
61, 32, 30.4167
62, 30, 30.8476
63, 28, 31.0089
64, 31, 30.8951
65, 29, 30.534
66, 27, 29.9246
67, 36, 29.1168
68, 30, 28.1024
69, 27, 26.9009
70, 22, 25.5658
71, 20, 24.1576
72, 16, 22.647
73, 16, 21.1032
74, 16, 19.5659
75, 22, 18.0601
76, 15, 16.6075
77, 15, 15.2046
78, 15, 13.8643
79, 15, 12.6053
80, 7, 11.4259
81, 14, 10.3341
82, 12, 9.32732
83, 9, 8.39938
84, 4, 7.54233
85, 5, 6.76867
86, 7, 6.06459
87, 5, 5.42101
88, 1, 4.84366
89, 3, 4.32279
90, 5, 3.85288
91, 2, 3.42879
92, 0, 3.05151
93, 3, 2.71401
94, 5, 2.41275
95, 2, 2.14368
96, 1, 1.90318
97, 1, 1.69077
98, 3, 1.49952
