0, 0, 0.0115841
1, 0, 0.0134405
2, 0, 0.0155864
3, 0, 0.0180879
4, 0, 0.0210006
5, 0, 0.0243671
6, 0, 0.0282928
7, 0, 0.0328631
8, 0, 0.0381485
9, 0, 0.0443026
10, 0, 0.0514834
11, 0, 0.0598073
12, 0, 0.0695229
13, 0, 0.0808503
14, 0, 0.0939329
15, 0, 0.109172
16, 0, 0.126939
17, 0, 0.147415
18, 1, 0.171315
19, 0, 0.199084
20, 0, 0.231605
21, 1, 0.270241
22, 0, 0.315136
23, 1, 0.3679
24, 0, 0.429442
25, 0, 0.501464
26, 1, 0.586053
27, 0, 0.683874
28, 2, 0.799362
29, 0, 0.932891
30, 0, 1.08778
31, 1, 1.2686
32, 2, 1.48191
33, 0, 1.72896
34, 1, 2.01378
35, 1, 2.3443
36, 2, 2.72615
37, 6, 3.16575
38, 3, 3.67369
39, 2, 4.25379
40, 4, 4.91537
41, 9, 5.69193
42, 4, 6.56068
43, 3, 7.51979
44, 5, 8.58345
45, 0, 9.74404
46, 7, 11.0082
47, 7, 12.3819
48, 7, 13.8544
49, 12, 15.3976
50, 12, 17.0265
51, 14, 18.6902
52, 14, 20.3238
53, 20, 21.9962
54, 20, 23.606
55, 23, 25.1176
56, 30, 26.534
57, 23, 27.7686
58, 30, 28.8415
59, 28, 29.6948
60, 32, 30.357
61, 32, 30.7905
62, 30, 30.9206
63, 28, 30.738
64, 31, 30.3363
65, 29, 29.6999
66, 27, 28.8264
67, 36, 27.7814
68, 30, 26.5748
69, 27, 25.2536
70, 22, 23.8315
71, 20, 22.3284
72, 16, 20.7937
73, 16, 19.2516
74, 16, 17.7404
75, 22, 16.2902
76, 15, 14.8931
77, 15, 13.5847
78, 15, 12.3524
79, 15, 11.1974
80, 7, 10.1184
81, 14, 9.13059
82, 12, 8.22749
83, 9, 7.39921
84, 4, 6.64151
85, 5, 5.94899
86, 7, 5.32604
87, 5, 4.76109
88, 1, 4.25047
89, 3, 3.79264
90, 5, 3.38229
91, 2, 3.0144
92, 0, 2.68414
93, 3, 2.38804
94, 5, 2.12525
95, 2, 1.88947
96, 1, 1.67908
97, 1, 1.49301
98, 3, 1.32617
