0, 1.30307, 0.46823
1, 1.30437, 0.468241
2, 1.30509, 0.468259
3, 1.30519, 0.468267
4, 1.30614, 0.468193
5, 1.30651, 0.467707
6, 1.30651, 0.468398
7, 1.30653, 0.467804
8, 1.30677, 0.467766
9, 1.30741, 0.467797
10, 1.30945, 0.467709
11, 1.30932, 0.467696
12, 1.30974, 0.467697
13, 1.31057, 0.467798
14, 1.31101, 0.467882
15, 1.31101, 0.467624
16, 1.31108, 0.467487
17, 1.31146, 0.468534
18, 1.31186, 0.468555
19, 1.31099, 0.4683
20, 1.3203, 0.468468
21, 1.32204, 0.468467
22, 1.32814, 0.468479
23, 1.32889, 0.468377
24, 1.32842, 0.468336
25, 1.32922, 0.469117
26, 1.32923, 0.468742
27, 1.32946, 0.469816
28, 1.32944, 0.469321
29, 1.33007, 0.469492
30, 1.32967, 0.469509
31, 1.33329, 0.469511
32, 1.33206, 0.469498
33, 1.33051, 0.469481
34, 1.32917, 0.469068
35, 1.32942, 0.469192
36, 1.3298, 0.471221
37, 1.3298, 0.470669
38, 1.329, 0.4702
39, 1.32928, 0.470117
40, 1.34025, 0.470462
41, 1.33531, 0.470447
42, 1.32989, 0.470439
43, 1.32878, 0.47032
44, 1.32393, 0.469823
45, 1.32379, 0.469514
46, 1.32369, 0.469394
47, 1.32357, 0.469045
48, 1.32407, 0.468736
49, 1.3233, 0.4686
50, 1.32218, 0.468471
51, 1.31882, 0.468476
52, 1.32256, 0.46849
53, 1.32208, 0.468351
54, 1.32204, 0.468257
55, 1.32424, 0.468475
56, 1.32407, 0.467884
57, 1.32415, 0.468009
58, 1.32358, 0.468581
59, 1.32588, 0.468673
60, 1.32816, 0.468686
61, 1.32511, 0.4687
62, 1.32188, 0.4687
63, 1.32218, 0.46865
64, 1.3211, 0.468652
65, 1.32016, 0.468577
66, 1.32039, 0.468311
67, 1.32041, 0.468138
68, 1.32008, 0.467867
69, 1.31753, 0.467944
70, 1.31363, 0.468044
71, 1.30674, 0.468052
72, 1.30329, 0.468054
73, 1.30095, 0.46807
74, 1.30379, 0.467914
75, 1.30342, 0.46805
76, 1.30341, 0.467919
77, 1.30343, 0.468083
78, 1.3039, 0.467651
79, 1.30244, 0.467739
80, 1.30491, 0.467638
81, 1.30712, 0.467644
82, 1.30695, 0.467642
83, 1.30481, 0.467754
84, 1.30435, 0.467673
85, 1.30462, 0.467667
86, 1.30462, 0.467559
87, 1.30458, 0.468251
88, 1.30461, 0.468544
89, 1.30576, 0.468527
90, 1.30533, 0.468549
91, 1.30517, 0.468561
92, 1.30568, 0.468563
93, 1.30879, 0.468514
94, 1.3088, 0.468419
95, 1.30863, 0.468615
96, 1.30862, 0.468447
97, 1.30866, 0.468007
98, 1.30891, 0.467944
