0, 0.651137, 0.483861
1, 0.651137, 0.483852
2, 0.651097, 0.483867
3, 0.651159, 0.483866
4, 0.651187, 0.483877
5, 0.651221, 0.483877
6, 0.651258, 0.483866
7, 0.651237, 0.483864
8, 0.651315, 0.483884
9, 0.651327, 0.483875
10, 0.651326, 0.483884
11, 0.65131, 0.483886
12, 0.651323, 0.483911
13, 0.651363, 0.483904
14, 0.651396, 0.483896
15, 0.651416, 0.483893
16, 0.651401, 0.483885
17, 0.651615, 0.483775
18, 0.651619, 0.483812
19, 0.651683, 0.483802
20, 0.65183, 0.48368
21, 0.651816, 0.48373
22, 0.651934, 0.483705
23, 0.651932, 0.48372
24, 0.651938, 0.48371
25, 0.651984, 0.483702
26, 0.651956, 0.483704
27, 0.652114, 0.48364
28, 0.652128, 0.483721
29, 0.652125, 0.483771
30, 0.652095, 0.483802
31, 0.652154, 0.483792
32, 0.652089, 0.48391
33, 0.652028, 0.483972
34, 0.651877, 0.483995
35, 0.651808, 0.484033
36, 0.651986, 0.484006
37, 0.651914, 0.48409
38, 0.651805, 0.484174
39, 0.651753, 0.484271
40, 0.651878, 0.484248
41, 0.651685, 0.484402
42, 0.651496, 0.484553
43, 0.651318, 0.484623
44, 0.651031, 0.48481
45, 0.650972, 0.484905
46, 0.650774, 0.485043
47, 0.65061, 0.485168
48, 0.650433, 0.485243
49, 0.6503, 0.485339
50, 0.650125, 0.485465
51, 0.649829, 0.485633
52, 0.649732, 0.485739
53, 0.649606, 0.485855
54, 0.649512, 0.485975
55, 0.649565, 0.485986
56, 0.649336, 0.486203
57, 0.649341, 0.486224
58, 0.649251, 0.486314
59, 0.649311, 0.486287
60, 0.649396, 0.486268
61, 0.649403, 0.486291
62, 0.649363, 0.486307
63, 0.649462, 0.48623
64, 0.649524, 0.486172
65, 0.649538, 0.486146
66, 0.649851, 0.485873
67, 0.649953, 0.48581
68, 0.650069, 0.485756
69, 0.650053, 0.485774
70, 0.650086, 0.485749
71, 0.650089, 0.485746
72, 0.650127, 0.485727
73, 0.650208, 0.485653
74, 0.650448, 0.485443
75, 0.650498, 0.485434
76, 0.65059, 0.485318
77, 0.650752, 0.485225
78, 0.650839, 0.485074
79, 0.650832, 0.485143
80, 0.651057, 0.484956
81, 0.65114, 0.484882
82, 0.651202, 0.484843
83, 0.651203, 0.484861
84, 0.65123, 0.484863
85, 0.651315, 0.484775
86, 0.651359, 0.484741
87, 0.651311, 0.484796
88, 0.651327, 0.484771
89, 0.651431, 0.484656
90, 0.65149, 0.484654
91, 0.651497, 0.484687
92, 0.651579, 0.484624
93, 0.651664, 0.484535
94, 0.651708, 0.48456
95, 0.651713, 0.484544
96, 0.651734, 0.484536
97, 0.651819, 0.484448
98, 0.651822, 0.484419
