0, 0, 0.0117375, 0.994962
1, 0, 0.0137525, 0.994962
2, 0, 0.0161238, 0.994956
3, 0, 0.0189081, 0.994901
4, 0, 0.0221849, 0.994749
5, 0, 0.0260301, 0.994526
6, 0, 0.0305359, 0.994241
7, 0, 0.035809, 0.993967
8, 0, 0.0420046, 0.993585
9, 0, 0.0493204, 0.993117
10, 0, 0.0578368, 0.992662
11, 0, 0.0678841, 0.992186
12, 0, 0.0797001, 0.991748
13, 0, 0.0934375, 0.99125
14, 0, 0.109711, 0.990751
15, 0, 0.128698, 0.990259
16, 0, 0.150839, 0.989576
17, 0, 0.177109, 0.982468
18, 1, 0.207633, 0.98203
19, 0, 0.243481, 0.981431
20, 0, 0.285699, 0.982306
21, 1, 0.335422, 0.981524
22, 0, 0.393829, 0.982319
23, 1, 0.462371, 0.981114
24, 0, 0.542619, 0.979684
25, 0, 0.635879, 0.980458
26, 1, 0.744999, 0.978414
27, 0, 0.872049, 0.979177
28, 2, 1.02316, 0.976426
29, 0, 1.19848, 0.973595
30, 0, 1.40259, 0.974435
31, 1, 1.64258, 0.975224
32, 2, 1.92012, 0.971584
33, 0, 2.24556, 0.972408
34, 1, 2.62165, 0.973185
35, 1, 3.0487, 0.973921
36, 2, 3.54826, 0.974616
37, 6, 4.1235, 0.975276
38, 3, 4.78783, 0.975902
39, 2, 5.54604, 0.976498
40, 4, 6.40169, 0.977064
41, 9, 7.36967, 0.977604
42, 4, 8.46682, 0.978119
43, 3, 9.68185, 0.978611
44, 5, 11.0147, 0.961755
45, 0, 12.4645, 0.962571
46, 7, 14.0459, 0.963352
47, 7, 15.7443, 0.964102
48, 7, 17.5001, 0.964821
49, 12, 19.3367, 0.965513
50, 12, 21.2149, 0.966177
51, 14, 23.0954, 0.966817
52, 14, 24.9052, 0.967433
53, 20, 26.6474, 0.968026
54, 20, 28.2886, 0.968598
55, 23, 29.7654, 0.96915
56, 30, 31.0278, 0.969683
57, 23, 32.0191, 0.970198
58, 30, 32.738, 0.970695
59, 28, 33.1954, 0.971177
60, 32, 33.3641, 0.971643
61, 32, 33.1999, 0.972093
62, 30, 32.78, 0.97253
63, 28, 32.093, 0.972954
64, 31, 31.1386, 0.973364
65, 29, 30.0091, 0.973762
66, 27, 28.6762, 0.974149
67, 36, 27.2667, 0.974524
68, 30, 25.7775, 0.974889
69, 27, 24.232, 0.975243
70, 22, 22.6108, 0.975587
71, 20, 20.9997, 0.975922
72, 16, 19.4257, 0.976248
73, 16, 17.8865, 0.976565
74, 16, 16.3754, 0.976874
75, 22, 14.9564, 0.977175
76, 15, 13.6093, 0.977468
77, 15, 12.3596, 0.977754
78, 15, 11.1791, 0.978032
79, 15, 10.1033, 0.978304
80, 7, 9.09814, 0.978569
81, 14, 8.17811, 0.978827
82, 12, 7.34458, 0.97908
83, 9, 6.57821, 0.979326
84, 4, 5.8814, 0.979567
85, 5, 5.25526, 0.979802
86, 7, 4.6879, 0.980032
87, 5, 4.17627, 0.980256
88, 1, 3.72071, 0.980476
89, 3, 3.31278, 0.980691
90, 5, 2.94573, 0.980901
91, 2, 2.61949, 0.980287
92, 0, 2.32652, 0.980497
93, 3, 2.06739, 0.980703
94, 5, 1.83562, 0.980904
95, 2, 1.62882, 0.981101
96, 1, 1.44581, 0.981294
97, 1, 1.28231, 0.981483
98, 3, 1.13933, 0.981668
