0, 0, 0.0119104, 0.994962
1, 0, 0.0141603, 0.994962
2, 0, 0.0168251, 0.994913
3, 0, 0.0200244, 0.994793
4, 0, 0.0238262, 0.994659
5, 0, 0.0283632, 0.994483
6, 0, 0.0337709, 0.994266
7, 0, 0.0401417, 0.994003
8, 0, 0.0477604, 0.993638
9, 0, 0.0568387, 0.993216
10, 0, 0.0675196, 0.992812
11, 0, 0.080234, 0.992184
12, 0, 0.0954126, 0.991541
13, 0, 0.11337, 0.990838
14, 0, 0.134963, 0.990081
15, 0, 0.160388, 0.989292
16, 0, 0.190445, 0.988435
17, 0, 0.226172, 0.987769
18, 1, 0.269405, 0.986561
19, 0, 0.320177, 0.985158
20, 0, 0.38053, 0.98586
21, 1, 0.45234, 0.984045
22, 0, 0.53789, 0.984734
23, 1, 0.639847, 0.982447
24, 0, 0.760167, 0.980027
25, 0, 0.904722, 0.980788
26, 1, 1.07426, 0.97832
27, 0, 1.27377, 0.979086
28, 2, 1.51191, 0.976095
29, 0, 1.79211, 0.972576
30, 0, 2.12486, 0.973449
31, 1, 2.51571, 0.974268
32, 2, 2.96789, 0.96865
33, 0, 3.49698, 0.969558
34, 1, 4.11242, 0.970414
35, 1, 4.82414, 0.971224
36, 2, 5.64858, 0.97199
37, 6, 6.58696, 0.972717
38, 3, 7.66757, 0.973407
39, 2, 8.88105, 0.974064
40, 4, 10.2394, 0.974688
41, 9, 11.7344, 0.975283
42, 4, 13.3784, 0.975843
43, 3, 15.1794, 0.976385
44, 5, 17.0605, 0.947204
45, 0, 19.0585, 0.948321
46, 7, 21.0979, 0.949392
47, 7, 23.1299, 0.950416
48, 7, 25.156, 0.951403
49, 12, 27.1188, 0.952351
50, 12, 28.9181, 0.953263
51, 14, 30.4895, 0.954141
52, 14, 31.838, 0.954987
53, 20, 32.9039, 0.955802
54, 20, 33.6322, 0.956587
55, 23, 34.0701, 0.957346
56, 30, 34.1809, 0.958078
57, 23, 33.8645, 0.958786
58, 30, 33.2737, 0.95947
59, 28, 32.41, 0.960132
60, 32, 31.2529, 0.960773
61, 32, 29.8378, 0.961393
62, 30, 28.2805, 0.961994
63, 28, 26.6655, 0.962577
64, 31, 24.9491, 0.963142
65, 29, 23.1925, 0.96369
66, 27, 21.4114, 0.964222
67, 36, 19.707, 0.964739
68, 30, 18.023, 0.965241
69, 27, 16.405, 0.965729
70, 22, 14.8702, 0.966203
71, 20, 13.4267, 0.966665
72, 16, 12.0986, 0.967114
73, 16, 10.8672, 0.967551
74, 16, 9.74488, 0.967976
75, 22, 8.71094, 0.968391
76, 15, 7.75924, 0.968795
77, 15, 6.90066, 0.969189
78, 15, 6.13053, 0.969573
79, 15, 5.43958, 0.969947
80, 7, 4.82147, 0.970313
81, 14, 4.2649, 0.97067
82, 12, 3.77085, 0.971018
83, 9, 3.3341, 0.971358
84, 4, 2.94595, 0.97169
85, 5, 2.59987, 0.972014
86, 7, 2.29435, 0.972332
87, 5, 2.0242, 0.972642
88, 1, 1.78282, 0.972945
89, 3, 1.57147, 0.973241
90, 5, 1.3846, 0.973532
91, 2, 1.21931, 0.973622
92, 0, 1.07415, 0.973902
93, 3, 0.945451, 0.974176
94, 5, 0.833449, 0.974444
95, 2, 0.734016, 0.974707
96, 1, 0.646154, 0.974965
97, 1, 0.569062, 0.975217
98, 3, 0.501634, 0.975464
