0, 0, 0.0118821, 0.994962
1, 0, 0.0141352, 0.994962
2, 0, 0.0168244, 0.994924
3, 0, 0.0200084, 0.994813
4, 0, 0.0238139, 0.99471
5, 0, 0.0283127, 0.994418
6, 0, 0.03368, 0.994071
7, 0, 0.0400858, 0.993665
8, 0, 0.0477031, 0.993246
9, 0, 0.0567469, 0.992799
10, 0, 0.0675332, 0.992253
11, 0, 0.0803915, 0.991663
12, 0, 0.0956516, 0.991075
13, 0, 0.113904, 0.990415
14, 0, 0.135567, 0.989626
15, 0, 0.161227, 0.988716
16, 0, 0.191665, 0.987629
17, 0, 0.227757, 0.984053
18, 1, 0.270974, 0.98315
19, 0, 0.322098, 0.982034
20, 0, 0.383255, 0.982882
21, 1, 0.454922, 0.981356
22, 0, 0.541147, 0.982159
23, 1, 0.643906, 0.98046
24, 0, 0.765325, 0.978209
25, 0, 0.909029, 0.979038
26, 1, 1.0792, 0.976275
27, 0, 1.27955, 0.977113
28, 2, 1.51773, 0.973285
29, 0, 1.79714, 0.969111
30, 0, 2.12566, 0.970092
31, 1, 2.51283, 0.971013
32, 2, 2.96903, 0.965602
33, 0, 3.49602, 0.966597
34, 1, 4.11378, 0.967535
35, 1, 4.83526, 0.968423
36, 2, 5.66012, 0.969263
37, 6, 6.60741, 0.970059
38, 3, 7.67011, 0.970816
39, 2, 8.89765, 0.971535
40, 4, 10.2563, 0.972219
41, 9, 11.7633, 0.972872
42, 4, 13.434, 0.973494
43, 3, 15.2382, 0.974089
44, 5, 17.1613, 0.955435
45, 0, 19.1718, 0.956383
46, 7, 21.232, 0.957291
47, 7, 23.3093, 0.958161
48, 7, 25.3524, 0.958997
49, 12, 27.3134, 0.9598
50, 12, 29.1049, 0.960572
51, 14, 30.6947, 0.961316
52, 14, 32.0517, 0.962032
53, 20, 33.1155, 0.962721
54, 20, 33.8455, 0.963387
55, 23, 34.2561, 0.964029
56, 30, 34.2759, 0.964648
57, 23, 33.9458, 0.965247
58, 30, 33.3178, 0.965826
59, 28, 32.3959, 0.966386
60, 32, 31.2418, 0.966928
61, 32, 29.8503, 0.967452
62, 30, 28.3249, 0.967961
63, 28, 26.6655, 0.968453
64, 31, 24.9426, 0.968931
65, 29, 23.1338, 0.969394
66, 27, 21.3612, 0.969844
67, 36, 19.6068, 0.970281
68, 30, 17.9151, 0.970705
69, 27, 16.3107, 0.971118
70, 22, 14.7848, 0.971519
71, 20, 13.3524, 0.971909
72, 16, 12.024, 0.972288
73, 16, 10.7861, 0.972657
74, 16, 9.66493, 0.973017
75, 22, 8.6372, 0.973367
76, 15, 7.69603, 0.973709
77, 15, 6.84576, 0.974041
78, 15, 6.09142, 0.974366
79, 15, 5.40071, 0.974682
80, 7, 4.78397, 0.974991
81, 14, 4.2349, 0.975292
82, 12, 3.74308, 0.975586
83, 9, 3.30955, 0.975873
84, 4, 2.92265, 0.976153
85, 5, 2.57901, 0.976427
86, 7, 2.27733, 0.976695
87, 5, 2.0081, 0.976957
88, 1, 1.77037, 0.977213
89, 3, 1.56053, 0.977463
90, 5, 1.37514, 0.977708
91, 2, 1.21272, 0.977699
92, 0, 1.06859, 0.977936
93, 3, 0.942362, 0.978168
94, 5, 0.830664, 0.978395
95, 2, 0.731613, 0.978618
96, 1, 0.645393, 0.978836
97, 1, 0.568836, 0.97905
98, 3, 0.501711, 0.979259
