1, 162, 215.55, 1
2, 198, 285.58, 0.999981
3, 207, 375.036, 0.861082
4, 176, 488.407, 0.893888
5, 333, 630.935, 0.898408
6, 313, 808.11, 0.913458
7, 393, 1021.83, 0.879017
8, 405, 1280.04, 0.835641
9, 488, 1584.86, 0.798006
10, 583, 1935.72, 0.768887
11, 722, 2335.09, 0.75721
12, 855, 2776.88, 0.762693
13, 1100, 3254.54, 0.778264
14, 1417, 3758.83, 0.792325
15, 2449, 4281.52, 0.804717
16, 3984, 4815.9, 0.815719
17, 6316, 5368.9, 0.825551
18, 6833, 5909.06, 0.834391
19, 7574, 6407, 0.84238
20, 8830, 6845.54, 0.849634
21, 9626, 7208.26, 0.850177
22, 11687, 7496.7, 0.796417
23, 14830, 7725.03, 0.752074
24, 15226, 7886.62, 0.739063
25, 14672, 7931.67, 0.748056
26, 9921, 7828.97, 0.756455
27, 9064, 7582.27, 0.764315
28, 8275, 7222.26, 0.771687
29, 8734, 6774.31, 0.778615
30, 7491, 6260.73, 0.785136
31, 5380, 5705.55, 0.791285
32, 3886, 5138.66, 0.797085
33, 2749, 4576.29, 0.788907
34, 1720, 4038.12, 0.768586
35, 1231, 3533.62, 0.759183
36, 1134, 3071.2, 0.749037
37, 947, 2654.51, 0.73489
38, 753, 2282.32, 0.723743
39, 664, 1953.79, 0.705386
40, 506, 1667, 0.687746
41, 404, 1416.1, 0.670046
42, 321, 1200.36, 0.650795
43, 254, 1014.86, 0.633484
44, 203, 856.464, 0.629303
45, 213, 721.561, 0.623304
46, 170, 607.205, 0.628828
47, 184, 510.025, 0.635004
48, 183, 427.974, 0.64104
49, 201, 358.65, 0.646881
50, 141, 300.203, 0.652542
51, 178, 251.175, 0.658026
52, 240, 210.131, 0.663344
