1, 162, 209.948, 1
2, 198, 272, 0.999996
3, 207, 350.668, 0.900671
4, 176, 449.292, 0.924536
5, 333, 573.884, 0.928627
6, 313, 729.14, 0.939901
7, 393, 920.754, 0.921409
8, 405, 1154.37, 0.890161
9, 488, 1436.24, 0.878595
10, 583, 1768.23, 0.862997
11, 722, 2157.49, 0.853407
12, 855, 2598.41, 0.852299
13, 1100, 3090.12, 0.862535
14, 1417, 3630.6, 0.871694
15, 2449, 4202.88, 0.87971
16, 3984, 4796.32, 0.886785
17, 6316, 5396.87, 0.893075
18, 6833, 5988.67, 0.898704
19, 7574, 6530.97, 0.903768
20, 8830, 6997.75, 0.908351
21, 9626, 7357.27, 0.910098
22, 11687, 7615.14, 0.867316
23, 14830, 7761.9, 0.835658
24, 15226, 7797.64, 0.804489
25, 14672, 7706.68, 0.811517
26, 9921, 7485.13, 0.818062
27, 9064, 7142.54, 0.824169
28, 8275, 6713.24, 0.829881
29, 8734, 6226.91, 0.835234
30, 7491, 5703.3, 0.840262
31, 5380, 5163.06, 0.844993
32, 3886, 4626.56, 0.849451
33, 2749, 4106.27, 0.853204
34, 1720, 3612.96, 0.847545
35, 1231, 3159.12, 0.846075
36, 1134, 2747.78, 0.843723
37, 947, 2378.12, 0.836669
38, 753, 2049, 0.835023
39, 664, 1758.37, 0.826709
40, 506, 1504.37, 0.815889
41, 404, 1283.38, 0.807892
42, 321, 1092.12, 0.797424
43, 254, 927.252, 0.786123
44, 203, 786.417, 0.78787
45, 213, 665.594, 0.789969
46, 170, 562.742, 0.794028
47, 184, 475.162, 0.797824
48, 183, 400.86, 0.801587
49, 201, 337.8, 0.805213
50, 141, 284.752, 0.808709
51, 178, 239.941, 0.812083
52, 240, 202.126, 0.81534
