1, 162, 212.492, 1
2, 198, 277.888, 0.999986
3, 207, 360.701, 0.847204
4, 176, 464.163, 0.883061
5, 333, 592.213, 0.897996
6, 313, 749.317, 0.914206
7, 393, 937.977, 0.89429
8, 405, 1162.77, 0.87762
9, 488, 1425.03, 0.85513
10, 583, 1731.08, 0.857788
11, 722, 2079.31, 0.856598
12, 855, 2466.45, 0.867048
13, 1100, 2887.58, 0.875846
14, 1417, 3331.66, 0.884179
15, 2449, 3797.55, 0.891464
16, 3984, 4290.59, 0.897889
17, 6316, 4826.16, 0.903596
18, 6833, 5370, 0.908699
19, 7574, 5904.68, 0.91328
20, 8830, 6428.63, 0.917401
21, 9626, 6903.12, 0.909623
22, 11687, 7335.54, 0.857922
23, 14830, 7714.72, 0.820523
24, 15226, 8026.02, 0.800425
25, 14672, 8249.22, 0.807584
26, 9921, 8292.02, 0.814249
27, 9064, 8171.8, 0.82047
28, 8275, 7887.94, 0.826289
29, 8734, 7478.84, 0.831744
30, 7491, 6974.36, 0.836867
31, 5380, 6394.59, 0.841676
32, 3886, 5781.54, 0.843025
33, 2749, 5169.13, 0.822978
34, 1720, 4568.27, 0.789809
35, 1231, 4000.56, 0.764759
36, 1134, 3475.64, 0.741722
37, 947, 2999.56, 0.715674
38, 753, 2573.79, 0.694046
39, 664, 2196.26, 0.66637
40, 506, 1868.53, 0.638672
41, 404, 1583.66, 0.612698
42, 321, 1337.93, 0.585346
43, 254, 1126.71, 0.559156
44, 203, 947.412, 0.546309
45, 213, 794.891, 0.53316
46, 170, 665.218, 0.532761
47, 184, 555.315, 0.537708
48, 183, 462.876, 0.544694
49, 201, 385.191, 0.551479
50, 141, 320.293, 0.558082
51, 178, 266.255, 0.564501
52, 240, 221.243, 0.570743
