1, 162, 206.927, 1
2, 198, 264.372, 0.999996
3, 207, 336.759, 0.850774
4, 176, 427.648, 0.885851
5, 333, 539.923, 0.907561
6, 313, 678.257, 0.922343
7, 393, 845.471, 0.912681
8, 405, 1050.72, 0.906966
9, 488, 1295.27, 0.89989
10, 583, 1588.17, 0.905577
11, 722, 1929.14, 0.912774
12, 855, 2322.59, 0.919582
13, 1100, 2765.75, 0.925527
14, 1417, 3263.14, 0.930658
15, 2449, 3801.13, 0.935127
16, 3984, 4370.6, 0.939055
17, 6316, 4970.56, 0.942535
18, 6833, 5583.36, 0.945639
19, 7574, 6169.33, 0.948425
20, 8830, 6711.13, 0.950938
21, 9626, 7164.37, 0.95286
22, 11687, 7524.98, 0.914406
23, 14830, 7780.6, 0.872006
24, 15226, 7922.9, 0.831181
25, 14672, 7930.4, 0.837351
26, 9921, 7786.57, 0.843088
27, 9064, 7510.15, 0.848434
28, 8275, 7120.15, 0.853429
29, 8734, 6655.35, 0.858106
30, 7491, 6143.31, 0.862495
31, 5380, 5598, 0.866619
32, 3886, 5041.14, 0.870504
33, 2749, 4501.54, 0.868107
34, 1720, 3983.36, 0.852907
35, 1231, 3499.51, 0.847316
36, 1134, 3055.39, 0.840985
37, 947, 2654.6, 0.829509
38, 753, 2294.82, 0.820156
39, 664, 1977.02, 0.80438
40, 506, 1697.13, 0.784358
41, 404, 1452.91, 0.763245
42, 321, 1240.36, 0.743552
43, 254, 1056.43, 0.723946
44, 203, 898.435, 0.720927
45, 213, 762.275, 0.715979
46, 170, 646.765, 0.720629
47, 184, 547.881, 0.725353
48, 183, 463.805, 0.730219
49, 201, 392.146, 0.734918
50, 141, 331.332, 0.739459
51, 178, 279.682, 0.743848
52, 240, 236.223, 0.748093
