1, 1.71223, 0.350247
2, 1.69949, 0.348902
3, 1.67639, 0.346865
4, 1.66448, 0.34657
5, 1.65287, 0.344847
6, 1.63584, 0.343258
7, 1.61892, 0.341728
8, 1.60424, 0.340452
9, 1.59305, 0.338864
10, 1.57951, 0.337234
11, 1.56336, 0.335542
12, 1.55027, 0.33596
13, 1.54645, 0.336734
14, 1.53967, 0.337518
15, 1.5527, 0.338387
16, 1.58583, 0.340073
17, 1.60811, 0.340212
18, 1.62476, 0.342889
19, 1.653, 0.34429
20, 1.67718, 0.344926
21, 1.70724, 0.345562
22, 1.74978, 0.347978
23, 1.78622, 0.350333
24, 1.81374, 0.35165
25, 1.81429, 0.351867
26, 1.81101, 0.351272
27, 1.80672, 0.351052
28, 1.80701, 0.351043
29, 1.80374, 0.351369
30, 1.79545, 0.351261
31, 1.78945, 0.351655
32, 1.78485, 0.352234
33, 1.78029, 0.352602
34, 1.77434, 0.353232
35, 1.7724, 0.35349
36, 1.76762, 0.354007
37, 1.76548, 0.354419
38, 1.76151, 0.354103
39, 1.75781, 0.355037
40, 1.75447, 0.356094
41, 1.75319, 0.356242
42, 1.75359, 0.356474
43, 1.7506, 0.356981
44, 1.74944, 0.357567
45, 1.74652, 0.357455
46, 1.74517, 0.357972
47, 1.74031, 0.358054
48, 1.73906, 0.358972
49, 1.73701, 0.359781
50, 1.73716, 0.360517
51, 1.73752, 0.361228
52, 1.73522, 0.36167
