1, 162, 212.248, 1
2, 198, 278.245, 0.999986
3, 207, 361.428, 0.825723
4, 176, 466.353, 0.866215
5, 333, 599.667, 0.884093
6, 313, 763.851, 0.902193
7, 393, 962.704, 0.905449
8, 405, 1203.78, 0.905229
9, 488, 1488.92, 0.896657
10, 583, 1824.71, 0.887529
11, 722, 2212.24, 0.874317
12, 855, 2654.37, 0.872538
13, 1100, 3136.3, 0.880516
14, 1417, 3652.85, 0.888555
15, 2449, 4195.94, 0.895582
16, 3984, 4754.65, 0.901776
17, 6316, 5324.33, 0.907277
18, 6833, 5888.24, 0.912195
19, 7574, 6408.48, 0.916618
20, 8830, 6865.49, 0.920617
21, 9626, 7227.85, 0.922258
22, 11687, 7500.54, 0.880498
23, 14830, 7679.93, 0.831677
24, 15226, 7764.36, 0.805157
25, 14672, 7736.18, 0.812167
26, 9921, 7568.49, 0.818692
27, 9064, 7274.47, 0.82478
28, 8275, 6878.94, 0.830474
29, 8734, 6415.27, 0.835811
30, 7491, 5905.98, 0.840823
31, 5380, 5366.16, 0.845538
32, 3886, 4823.52, 0.849983
33, 2749, 4288.21, 0.848506
34, 1720, 3783.35, 0.838974
35, 1231, 3312.3, 0.834374
36, 1134, 2878.27, 0.827957
37, 947, 2488.4, 0.820036
38, 753, 2140.37, 0.816637
39, 664, 1833.79, 0.813251
40, 506, 1565.34, 0.806989
41, 404, 1330.67, 0.798617
42, 321, 1129.07, 0.786846
43, 254, 956.4, 0.76979
44, 203, 808.686, 0.769439
45, 213, 682.824, 0.768255
46, 170, 575.399, 0.772305
47, 184, 484.228, 0.776557
48, 183, 407.617, 0.780659
49, 201, 342.293, 0.784612
50, 141, 287.444, 0.788428
51, 178, 241.096, 0.792111
52, 240, 202.423, 0.795669
