1, 1.68487, 0.406159
2, 1.67232, 0.405473
3, 1.65864, 0.404804
4, 1.64564, 0.40363
5, 1.6308, 0.402571
6, 1.61836, 0.401826
7, 1.60671, 0.399962
8, 1.59404, 0.399405
9, 1.58097, 0.398534
10, 1.57061, 0.397033
11, 1.55869, 0.395663
12, 1.54719, 0.395246
13, 1.54, 0.393623
14, 1.53716, 0.393426
15, 1.53939, 0.393268
16, 1.55447, 0.393597
17, 1.56814, 0.394755
18, 1.57452, 0.394851
19, 1.58622, 0.395328
20, 1.59809, 0.396317
21, 1.61733, 0.396612
22, 1.65391, 0.396416
23, 1.69097, 0.396584
24, 1.71671, 0.395857
25, 1.71934, 0.396012
26, 1.72359, 0.395732
27, 1.72356, 0.395806
28, 1.73142, 0.395458
29, 1.73275, 0.394456
30, 1.7328, 0.394413
31, 1.72929, 0.394919
32, 1.72941, 0.394367
33, 1.72733, 0.395005
34, 1.72438, 0.395673
35, 1.72083, 0.396164
36, 1.71653, 0.396638
37, 1.71032, 0.397401
38, 1.70833, 0.397024
39, 1.70532, 0.398086
40, 1.70279, 0.399037
41, 1.69861, 0.399854
42, 1.69534, 0.400899
43, 1.69076, 0.401984
44, 1.68771, 0.402278
45, 1.6852, 0.403122
46, 1.68458, 0.403281
47, 1.67722, 0.404219
48, 1.67571, 0.404947
49, 1.67476, 0.406295
50, 1.67197, 0.407043
51, 1.67263, 0.40665
52, 1.67884, 0.405344
